種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.86,6,6,0,3,3,0,0,0,0,0,0,37.1,35,2,36,15,0,16,16,1.34,0.252,2.19,-
Nighter,4.76,15,15,0,1,7,0,0,0,0,0,0,96.1,100,13,83,33,4,51,51,1.38,0.271,2.79,-
