球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
横浜,4.03,14,14,0,4,6,0,0,0,0,0,0,91.2,91,10,80,31,0,41,41,1.33,0.264,2.63,-
東京ドーム,8.71,2,2,0,0,2,0,0,0,0,0,0,10.1,14,2,9,7,0,10,10,2.03,0.318,0.00,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,6.00,1,1,0,0,1,0,0,0,0,0,0,6.0,6,1,5,2,0,4,4,1.33,0.261,3.86,-
神宮,6.00,2,2,0,0,0,0,0,0,0,0,0,12.0,12,2,7,3,0,8,8,1.25,0.261,5.79,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,0.00,1,1,0,0,0,0,0,0,0,0,0,8.0,4,0,12,3,1,0,0,0.88,0.16,0.00,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,6.35,1,1,0,0,1,0,0,0,0,0,0,5.2,8,0,6,2,3,4,4,1.76,0.32,3.00,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
