打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,.143,2,7,7,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,.143,.143,0.286
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.200,4,14,10,3,2,1,0,0,3,1,3,3,0,0,0,1,0,0,0,.357,.300,0.657
6番,.175,12,47,40,1,7,1,0,0,8,2,11,5,1,0,2,0,1,0,1,.267,.200,0.467
7番,.375,3,8,8,1,3,1,0,0,4,0,2,0,0,0,0,0,0,0,1,.375,.500,0.875
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
