打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,19,3,0.158,0,7,1,0,1,0.19
2打席目,17,4,0.235,0,4,3,1,0,0.35
3打席目,15,4,0.267,0,1,2,1,0,0.353
4打席目,12,2,0.167,0,6,1,0,0,0.231
5打席目以上,2,0,0.0,0,2,1,0,0,0.333
