種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,5.0,11,5,6,1,1,0,0,0,0,0,0,27.0,37,1,11,8,4,15,15,1.67,0.336,4.5,6.0
Nighter,2.62,11,1,10,1,0,0,0,0,0,0,0,34.1,30,0,20,10,0,10,10,1.17,0.234,1.29,2.73
