月名,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
3・4月,2.37,4,4,0,2,0,0,0,0,0,0,0,19.0,21,1,8,4,0,5,5,1.32,0.276,3.43,-
5月,36.00,1,1,0,0,1,0,0,0,0,0,0,1.0,4,0,0,0,1,4,4,4.0,0.571,9.00,-
6月,3.86,4,0,4,0,0,0,0,0,0,0,0,7.0,9,0,5,2,1,3,3,1.57,0.36,-,2.33
7月,1.69,4,0,4,0,0,0,0,0,0,0,0,10.2,5,0,7,4,1,2,2,0.84,0.135,-,5.33
8月,5.73,5,1,4,0,0,0,0,0,0,0,0,11.0,17,0,8,3,1,7,7,1.82,0.362,0.00,3.00
9月,2.84,4,0,4,0,0,0,0,0,0,0,0,12.2,11,0,3,5,0,4,4,1.26,0.239,-,3.17
10月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
11月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
