条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.235,19,17,4,1,0,0,0,6,2,0,0,0,.316
1塁,.125,9,8,1,0,0,0,0,1,0,0,1,0,.125
2塁,.000,2,1,0,0,0,0,0,0,0,0,1,0,.000
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,.000
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.000,3,2,0,0,0,0,0,1,0,0,1,0,.000
