球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
スライダー,9,34.6%,131.6,4,2,0,3,66.7%,100.0%,.000,3,0,0,3,0,0
ストレート,8,30.8%,144.1,0,3,1,2,50.0%,0.0%,.500,2,1,0,0,0,0
シュート,8,30.8%,147.9,0,1,2,4,37.5%,0.0%,1.000,1,1,0,0,0,0
フォーク,1,3.8%,140.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
