条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.217,268,244,53,0,0,0,0,53,24,0,0,0,0.287
1塁,0.328,84,64,21,1,0,0,0,5,1,1,18,0,0.348
2塁,0.207,33,29,6,0,0,0,0,5,1,0,3,0,0.233
3塁,0.143,7,7,1,0,0,0,4,0,0,0,0,0,0.143
1・2塁,0.2,26,25,5,3,0,0,4,1,0,0,1,0,0.2
1・3塁,0.125,9,8,1,0,0,0,1,1,0,1,0,0,0.222
2・3塁,0.5,4,2,1,0,0,0,2,1,1,0,1,0,0.667
満塁,0.333,7,6,2,0,0,0,3,1,1,0,0,0,0.429
得点圏,0.208,86,77,16,3,0,0,14,9,3,1,5,0,0.247
