条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.357,70,56,20,1,0,0,0,0,0,14,0,0.357
1-0より,.394,38,33,13,3,0,0,0,0,1,4,0,0.412
2-0より,.500,4,4,2,0,0,0,0,0,0,0,0,0.5
3-0より,-,4,0,0,0,0,0,0,4,0,0,0,1.0
0-1より,.225,42,40,9,0,0,0,0,0,0,2,0,0.225
1-1より,.216,38,37,8,0,0,0,0,0,0,1,0,0.216
2-1より,.286,23,21,6,0,0,0,0,0,0,2,0,0.286
3-1より,.200,21,10,2,0,0,0,0,11,0,0,0,0.619
0-2より,.182,33,33,6,0,0,0,15,0,0,0,0,0.182
1-2より,.134,67,67,9,0,0,0,21,0,0,0,0,0.134
2-2より,.170,54,53,9,0,0,0,20,0,1,0,0,0.185
3-2より,.194,44,31,6,0,0,0,11,13,0,0,0,0.432
