チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.308,3,15,13,0,4,0,0,0,4,1,5,0,0,0,2,0,2,0,0,0.308,0.308,0.615
阪神,0.3,3,12,10,2,3,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0.417,0.3,0.717
ＤｅＮＡ,0.167,3,14,12,0,2,0,0,0,2,0,2,2,0,0,0,0,0,1,1,0.286,0.167,0.452
広島,0.143,3,8,7,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.143,0.143,0.286
ヤクルト,0.5,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1.0
中日,0.5,3,13,10,1,5,0,0,0,5,1,2,1,0,1,1,0,0,1,0,0.583,0.5,1.083
