チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.169,24,80,71,5,12,0,0,0,12,0,14,4,0,0,5,0,2,1,0,0.213,0.169,0.382
日本ハム,0.148,24,66,61,4,9,1,0,0,10,6,10,0,0,0,5,0,6,1,1,0.148,0.164,0.311
ロッテ,0.262,20,69,61,6,16,2,0,0,18,2,7,5,0,1,2,0,7,1,2,0.328,0.295,0.623
楽天,0.25,20,76,64,6,16,1,0,0,17,1,8,7,0,0,5,0,1,2,0,0.324,0.266,0.59
オリックス,0.284,21,83,74,7,21,0,0,0,21,2,17,7,0,0,2,0,2,0,1,0.346,0.284,0.629
