打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,80,18,0.225,0,18,13,14,0,0.333
2打席目,97,29,0.299,0,12,6,4,0,0.34
3打席目,93,20,0.215,0,11,7,3,0,0.27
4打席目,79,16,0.203,0,21,1,1,0,0.213
5打席目以上,25,5,0.2,0,4,3,0,0,0.286
