アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,35,37.6%,安打,19,73.1%
フライ,28,30.1%,四死球,7,26.9%
空三振,22,23.7%,失策出塁,0,0.0%
見三振,1,1.1%,野選,0,0.0%
犠打,7,7.5%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
