背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
51,小郷裕哉,左,.173,90,193,173,18,30,4,13.3,7,2,2,2-0-0,47,12,54,16,1,1,1,2,11,0,100.0,3,0,0,.146,.245,.272,.516,https://nf3.sakura.ne.jp/Pacific/E/f/51_stat.htm,
