種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.18,10,3,7,1,1,3,0,3,0,0,0,33.0,20,2,23,6,0,8,8,0.79,0.169,3.6,-
Visitor,4.37,12,5,7,2,1,2,1,3,2,1,0,35.0,37,5,27,12,2,26,17,1.4,0.274,3.9,0.85
