種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,7.04,7,0,7,1,0,2,0,3,1,1,0,7.2,12,2,4,4,0,9,6,2.09,0.343,-,0.85
Nighter,2.83,15,8,7,2,2,3,1,3,1,0,0,60.1,45,5,46,14,2,25,19,0.98,0.206,3.78,-
