背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
53,木村優人,右,9/24,3.31,22,8,14,0,0,3,2,5,1,6,2,1,0,2,1,0,.600,68.0,281,1093,16.1,57,7,50,18,0,2,0,0,34,25,https://nf3.sakura.ne.jp/Pacific/M/p/53_stat.htm,53
