チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.254,20,69,67,3,17,3,0,1,23,4,13,2,0,0,0,0,0,0,2,0.275,0.343,0.619
日本ハム,0.207,23,91,87,4,18,1,0,0,19,3,16,2,1,1,1,0,0,0,0,0.233,0.218,0.452
楽天,0.288,21,72,66,5,19,2,0,2,27,8,8,4,0,0,1,1,0,0,1,0.324,0.409,0.733
オリックス,0.29,16,70,62,12,18,4,0,0,22,5,10,6,1,1,0,1,0,0,0,0.357,0.355,0.712
西武,0.267,18,67,60,3,16,3,0,1,22,8,10,5,0,1,1,0,0,0,0,0.333,0.367,0.7
