打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.206,30,107,102,6,21,2,0,0,23,2,19,3,1,1,0,1,0,0,2,0.234,0.225,0.459
Nighter,0.272,86,338,312,27,85,14,0,5,114,31,48,16,1,6,3,1,0,0,2,0.319,0.365,0.685
