チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
日本ハム,0.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ロッテ,0.25,2,5,4,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.4,0.25,0.65
楽天,0.143,5,7,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.143,0.143,0.286
オリックス,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
