背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
00,羽月隆太郎,左,.295,74,119,105,26,31,9,29.0,2,2,0,-,37,4,29,13,1,0,1,0,17,5,77.3,3,0,0,.250,.373,.352,.725,https://nf3.sakura.ne.jp/Central/C/f/00_stat.htm,
