種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.57,11,0,11,0,0,0,0,0,0,0,0,14.0,12,2,7,2,0,4,4,1.0,0.231,-,3.5
Visitor,2.02,14,0,14,0,0,6,0,6,0,0,0,13.1,8,1,9,3,0,3,3,0.82,0.178,-,4.44
