チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.273,3,12,11,1,3,2,0,0,5,1,1,1,0,0,0,0,0,0,0,0.333,0.455,0.788
日本ハム,0.143,2,7,7,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.143,0.143,0.286
ロッテ,0.364,3,12,11,2,4,1,0,1,8,2,3,0,0,1,0,0,0,0,0,0.417,0.727,1.144
楽天,0.111,3,13,9,0,1,0,0,0,1,2,1,1,1,1,0,2,0,0,1,0.231,0.111,0.342
オリックス,0.273,3,13,11,1,3,0,0,1,6,3,2,2,0,0,0,0,0,0,0,0.385,0.545,0.93
西武,0.0,2,7,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
