チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.274,20,80,73,8,20,6,0,4,38,10,15,3,1,2,0,2,0,0,2,0.313,0.521,0.833
阪神,0.28,22,89,82,10,23,6,2,0,33,10,17,5,0,1,0,1,0,1,1,0.326,0.402,0.728
ＤｅＮＡ,0.257,21,82,74,7,19,7,0,5,41,16,24,7,1,1,0,0,0,0,1,0.329,0.554,0.883
広島,0.281,22,91,89,4,25,4,0,2,35,10,19,2,0,0,0,0,0,0,0,0.297,0.393,0.69
ヤクルト,0.244,21,87,78,4,19,7,0,0,26,4,15,9,0,0,0,0,0,0,0,0.322,0.333,0.655
