打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.275,39,152,138,11,38,9,2,5,66,22,29,10,1,2,0,2,0,0,1,0.329,0.478,0.807
Nighter,0.255,83,341,314,26,80,24,0,8,128,36,72,20,2,4,0,3,0,1,4,0.305,0.408,0.713
