月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.250,12,47,44,3,11,3,0,1,17,5,13,2,0,1,0,0,0,0,0,.298,.386,0.684
5月,.150,19,66,60,1,9,3,0,1,15,6,13,6,0,0,0,0,0,0,0,.227,.250,0.477
6月,.254,20,81,71,4,18,3,0,2,27,9,13,5,1,3,0,2,0,0,1,.321,.380,0.701
7月,.294,21,92,85,10,25,10,0,4,47,17,17,6,0,0,0,1,0,1,0,.337,.553,0.89
8月,.273,26,109,99,10,27,6,0,3,42,13,23,8,1,2,0,0,0,0,1,.339,.424,0.764
9月,.281,23,94,89,9,25,6,2,2,41,8,22,3,1,0,0,2,0,0,3,.298,.461,0.759
10月,.750,1,4,4,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,.750,1.250,2.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
