チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.273,13,42,33,4,9,0,0,1,12,1,6,5,0,0,4,0,0,0,0,0.368,0.364,0.732
ロッテ,0.216,13,43,37,4,8,1,1,2,17,10,6,4,0,0,1,1,2,0,0,0.286,0.459,0.745
楽天,0.263,16,61,57,7,15,1,0,0,16,1,14,3,0,0,1,0,0,1,1,0.3,0.281,0.581
オリックス,0.245,16,57,53,6,13,2,0,0,15,4,8,2,0,1,0,1,0,1,1,0.281,0.283,0.564
西武,0.241,17,62,58,6,14,2,0,1,19,2,7,4,0,0,0,0,0,2,0,0.29,0.328,0.618
