チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.273,6,12,11,3,3,1,1,0,6,0,0,1,0,0,0,0,2,0,0,0.333,0.545,0.879
阪神,0.235,7,18,17,5,4,0,0,1,7,3,2,0,0,0,1,0,1,0,0,0.235,0.412,0.647
ＤｅＮＡ,0.182,10,12,11,3,2,2,0,0,4,0,4,1,0,0,0,0,0,1,0,0.25,0.364,0.614
広島,0.25,9,27,24,6,6,2,0,1,11,2,1,2,0,1,0,0,0,0,0,0.333,0.458,0.792
中日,0.375,9,19,16,5,6,1,0,0,7,3,5,1,0,0,2,0,1,0,0,0.412,0.438,0.849
