条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛
対右打者,0.25,62,60,15,4,0,0,15,2,0,0,0
対左打者,0.175,74,63,11,2,1,0,19,8,1,2,0
