球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
横浜,.277,31,107,94,16,26,6,0,4,44,13,17,12,4,1,0,0,0,0,2,.364,.468,0.833
東京ドーム,.125,2,8,8,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,.125,.125,0.25
甲子園,.286,6,22,21,4,6,2,0,2,14,3,7,1,0,0,0,0,0,0,0,.318,.667,0.985
マツダスタジアム,.348,6,25,23,2,8,1,0,1,12,5,3,2,0,0,0,0,0,0,0,.400,.522,0.922
神宮,.370,7,30,27,9,10,2,0,4,24,7,1,3,1,0,0,0,0,0,0,.433,.889,1.322
バンテリンドーム,.211,7,25,19,1,4,1,0,0,5,0,5,6,1,0,0,0,0,0,0,.400,.263,0.663
Ce その他,.000,2,9,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,.000,.000,0.0
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,.200,2,10,10,2,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,.200,.300,0.5
京セラD大阪,.250,2,10,8,1,2,1,0,0,3,0,2,2,0,0,0,0,0,0,0,.400,.375,0.775
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
