打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.184,14,49,38,6,7,2,0,1,12,6,6,11,4,0,0,0,0,0,0,0.367,0.316,0.683
Nighter,0.287,51,197,181,29,52,12,0,10,94,22,39,15,2,1,0,0,0,0,2,0.345,0.519,0.865
