アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,11,15.5%,安打,23,59.0%
フライ,32,45.1%,四死球,14,35.9%
空三振,27,38.0%,失策出塁,2,5.1%
見三振,1,1.4%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
