条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.222,10,9,2,0,0,0,0,1,0,0,0,0.3
1-0より,0.3,10,10,3,0,0,0,0,0,0,0,0,0.3
2-0より,0.5,2,2,1,0,0,1,0,0,0,0,0,0.5
3-0より,0.0,3,2,0,0,0,0,0,1,0,0,0,0.333
0-1より,0.2,5,5,1,0,0,0,0,0,0,0,0,0.2
1-1より,0.375,8,8,3,0,0,1,0,0,0,0,0,0.375
2-1より,0.4,7,5,2,1,0,0,0,1,1,0,0,0.571
3-1より,1.0,4,2,2,0,0,0,0,2,0,0,0,1.0
0-2より,0.167,6,6,1,1,0,0,4,0,0,0,0,0.167
1-2より,0.227,22,22,5,1,0,0,9,0,0,0,0,0.227
2-2より,0.154,13,13,2,1,0,1,8,0,0,0,0,0.154
3-2より,0.083,20,12,1,1,0,0,7,8,0,0,0,0.45
