打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,.083,3,12,12,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,.083,.083,0.167
4番,.360,6,27,25,0,9,1,0,0,10,1,3,2,0,0,0,0,0,0,0,.407,.400,0.807
5番,.229,11,40,35,2,8,2,0,2,16,4,11,4,0,1,0,0,0,0,0,.325,.457,0.782
6番,.222,2,9,9,0,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,.222,.333,0.556
7番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
