種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.5,20,0,20,0,2,10,2,10,2,0,2,18.0,11,1,14,6,2,6,3,0.94,0.177,-,3.0
Visitor,2.51,15,0,15,1,2,4,0,5,1,1,2,14.1,10,1,11,5,2,4,4,1.05,0.204,-,3.58
