種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.25,9,0,9,0,1,4,0,4,0,0,1,8.0,5,1,4,2,0,5,2,0.88,0.185,-,1.6
Nighter,1.85,26,0,26,1,3,10,2,11,3,1,3,24.1,16,1,21,9,4,5,5,1.03,0.19,-,4.87
