球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,263,60.2%,150.5,21,46,68,83,51.3%,15.7%,.208,53,11,1,10,3,1
フォーク,112,25.6%,136.7,30,8,19,38,50.9%,45.5%,.154,39,6,0,23,1,0
スライダー,35,8.0%,129.6,4,11,6,10,60.0%,28.6%,.167,6,1,0,2,0,0
縦スライダー,15,3.4%,132.2,2,3,4,3,60.0%,22.2%,.250,4,1,0,1,0,0
カーブ,8,1.8%,118.3,0,2,1,4,37.5%,0.0%,.000,1,0,0,0,0,0
ナックルカーブ,2,0.5%,122.5,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
カットボール,2,0.5%,135.5,0,1,0,1,50.0%,-%,-,0,0,0,0,0,0
