打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,22,3,0.136,0,8,2,1,0,0.208
2打席目,23,5,0.217,0,7,2,0,0,0.28
3打席目,18,4,0.222,0,2,6,1,0,0.417
4打席目,17,1,0.059,0,8,3,0,0,0.2
5打席目以上,13,2,0.154,0,4,0,0,0,0.154
