アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,5,18.5%,安打,5,35.7%
フライ,16,59.3%,四死球,8,57.1%
空三振,5,18.5%,失策出塁,1,7.1%
見三振,1,3.7%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
