球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
神宮,4.18,9,8,1,3,2,0,0,0,0,0,0,51.2,52,7,41,22,3,24,24,1.43,0.264,3.83,1.11
東京ドーム,0.00,1,1,0,0,0,0,0,0,0,0,0,6.0,7,0,2,0,0,0,0,1.17,0.292,6.43,-
甲子園,5.06,1,1,0,0,1,0,0,0,0,0,0,5.1,10,0,7,2,0,6,3,2.25,0.385,0.00,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,2.92,2,2,0,1,1,0,0,0,0,0,0,12.1,15,1,7,2,0,4,4,1.38,0.306,5.14,-
バンテリンドーム,6.75,1,1,0,0,1,0,0,0,0,0,0,4.0,8,0,5,1,0,5,3,2.25,0.381,0.00,-
Ce その他,8.44,1,1,0,0,1,0,0,0,0,0,0,5.1,8,0,6,1,0,5,5,1.69,0.348,0.00,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,6.75,1,1,0,0,0,0,0,0,0,0,0,5.1,8,1,3,1,1,4,4,1.69,0.348,6.00,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,4.50,2,2,0,0,2,0,0,0,0,0,0,10.0,19,2,6,4,0,5,5,2.3,0.388,0.75,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
