種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.05,7,7,0,3,2,0,0,0,0,0,0,44.1,48,3,35,11,3,18,15,1.33,0.277,4.59,-
Nighter,2.17,18,18,0,8,6,0,0,0,0,0,0,120.0,107,4,79,37,3,31,29,1.2,0.243,2.74,-
