チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
阪神,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ＤｅＮＡ,0.00,1,1,0,1,0,0,0,0,0,0,0,8.0,4,0,9,1,0,0,0,0.63,0.143,2.25,-
広島,3.60,1,1,0,0,1,0,0,0,0,0,0,5.0,12,0,3,0,0,4,2,2.4,0.462,0.00,-
ヤクルト,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
中日,9.00,1,1,0,0,1,0,0,0,0,0,0,4.0,6,1,5,1,0,4,4,1.75,0.316,5.40,-
