アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,37,36.6%,安打,46,74.2%
フライ,44,43.6%,四死球,15,24.2%
空三振,19,18.8%,失策出塁,1,1.6%
見三振,1,1.0%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
