条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.278,23,18,5,0,0,1,0,0,0,5,0,.278
1-0より,.167,8,6,1,0,0,0,0,0,1,1,0,.286
2-0より,.000,4,4,0,0,0,0,0,0,0,0,0,.000
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.250,4,4,1,0,0,0,0,0,0,0,0,.250
1-1より,.182,11,11,2,1,0,0,0,0,0,0,0,.182
2-1より,.857,7,7,6,0,0,2,0,0,0,0,0,.857
3-1より,.667,7,3,2,1,0,0,0,4,0,0,0,.857
0-2より,.200,5,5,1,0,0,0,4,0,0,0,0,.200
1-2より,.048,23,21,1,1,0,0,6,0,2,0,0,.130
2-2より,.042,25,24,1,0,0,0,15,0,1,0,0,.080
3-2より,.154,15,13,2,0,0,0,4,2,0,0,0,.267
