チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,.167,11,7,6,0,1,0,0,0,1,0,4,0,0,0,1,0,1,0,0,.167,.167,0.333
ＤｅＮＡ,.000,7,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.000,.000,0.0
広島,.000,12,9,8,2,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,.000,.000,0.0
ヤクルト,.500,11,5,4,3,2,1,0,0,3,0,0,0,0,0,1,0,1,0,1,.500,.750,1.25
中日,-,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,-,0.0
