月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.250,12,4,4,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,.250,.250,0.5
5月,.000,5,3,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,.000,.000,0.0
6月,-,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,-,0.0
7月,.000,10,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,.000,.000,0.0
8月,.200,8,5,5,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,.200,.400,0.6
9月,.143,12,8,7,1,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,.143,.143,0.286
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
