打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.333,1,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.500,.333,0.833
2番,.048,5,22,21,2,1,1,0,0,2,0,5,0,0,0,1,0,0,0,0,.048,.095,0.143
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6番,.200,8,33,30,1,6,0,0,1,9,5,8,2,0,0,1,0,0,1,0,.250,.300,0.55
7番,.269,7,26,26,3,7,0,1,0,9,4,4,0,0,0,0,0,1,0,0,.269,.346,0.615
8番,.244,13,47,45,4,11,0,1,0,13,4,8,1,0,0,1,0,0,0,0,.261,.289,0.55
9番,.222,3,9,9,0,2,0,0,0,2,1,3,0,0,0,0,0,1,0,0,.222,.222,0.444
