チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.188,13,21,16,4,3,0,0,0,3,2,7,3,0,0,2,0,0,1,0,0.316,0.188,0.503
ＤｅＮＡ,0.294,10,18,17,4,5,2,1,0,9,5,3,0,0,1,0,0,0,2,0,0.333,0.529,0.863
広島,0.132,16,40,38,4,5,0,0,0,5,3,10,1,0,0,1,0,2,0,0,0.154,0.132,0.285
ヤクルト,0.25,13,26,24,2,6,0,2,0,10,2,6,0,0,0,2,0,1,0,0,0.25,0.417,0.667
中日,0.262,19,43,42,5,11,0,0,1,14,4,3,1,0,0,0,0,2,0,0,0.279,0.333,0.612
