先発出場,先発出場.1,先発出場.2,途中出場,途中出場.1,途中出場.2,途中出場.3,途中交代,途中交代.1,途中交代.2,途中交代.3,途中交代.4
10,27,37,7,21,20,48,14,0,0,9,23
