打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,36,9,0.25,0,5,0,1,0,0.25
2打席目,37,9,0.243,1,6,0,0,0,0.243
3打席目,31,4,0.129,0,9,3,0,0,0.206
4打席目,25,4,0.16,0,7,0,2,0,0.16
5打席目以上,5,2,0.4,0,1,1,0,0,0.5
