月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5月,.333,17,7,6,7,2,0,0,0,2,0,1,1,0,0,0,0,3,0,0,.429,.333,0.762
6月,.286,17,25,21,4,6,0,0,0,6,2,4,0,0,0,4,0,1,1,0,.286,.286,0.571
7月,.250,11,26,24,3,6,1,1,0,9,7,5,0,0,1,1,0,1,0,0,.280,.375,0.655
8月,.273,20,61,55,6,15,1,2,0,20,5,13,3,0,0,3,0,0,1,0,.310,.364,0.674
9月,.122,17,50,49,2,6,0,0,1,9,4,9,1,0,0,0,0,1,2,0,.140,.184,0.324
10月,.000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
