打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,10,2,0.2,0,2,1,0,0,0.273
2打席目,10,1,0.1,0,2,1,0,0,0.182
3打席目,9,2,0.222,0,3,1,0,0,0.3
4打席目,5,0,0.0,0,2,0,0,1,0.0
5打席目以上,1,0,0.0,0,1,0,0,0,0.0
