チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.1,5,11,10,0,1,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0.091,0.1,0.191
ＤｅＮＡ,0.375,6,8,8,0,3,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0.375,0.5,0.875
広島,0.333,8,11,9,1,3,1,0,0,4,1,3,2,0,0,0,0,0,0,0,0.455,0.444,0.899
ヤクルト,0.0,4,8,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.125,0.0,0.125
中日,0.333,4,6,6,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333,0.5,0.833
