アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,17,40.5%,安打,13,68.4%
フライ,9,21.4%,四死球,4,21.1%
空三振,10,23.8%,失策出塁,2,10.5%
見三振,6,14.3%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
