球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
神宮,.279,24,73,61,10,17,6,0,3,32,10,10,9,0,2,1,0,0,0,0,.389,.525,0.913
東京ドーム,.250,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250,0.5
甲子園,.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
横浜,.286,4,15,14,2,4,1,0,0,5,1,2,1,0,0,0,0,0,0,0,.333,.357,0.69
マツダスタジアム,.267,6,18,15,1,4,2,0,1,9,5,3,3,0,0,0,0,0,0,1,.389,.600,0.989
バンテリンドーム,.364,5,14,11,0,4,1,0,0,5,2,3,1,0,1,0,1,0,0,1,.429,.455,0.883
Ce その他,.500,1,3,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,.667,.500,1.167
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,.100,4,11,10,1,1,0,0,1,4,1,2,1,0,0,0,0,0,1,0,.182,.400,0.582
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
