アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,37,24.0%,安打,46,76.7%
フライ,55,35.7%,四死球,14,23.3%
空三振,41,26.6%,失策出塁,0,0.0%
見三振,17,11.0%,野選,0,0.0%
犠打,4,2.6%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
