条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.125,33,32,4,0,0,0,0,12,0,1,0,0,0.152
1塁,0.25,12,12,3,0,0,0,0,2,0,0,0,0,0.25
2塁,0.571,7,7,4,0,0,1,4,1,0,0,0,0,0.571
3塁,0.0,2,1,0,0,0,0,1,0,0,0,0,1,0.0
1・2塁,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0
1・3塁,0.333,3,3,1,0,0,0,2,1,0,0,0,0,0.333
2・3塁,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0
満塁,0.5,2,2,1,0,0,0,1,0,0,0,0,0,0.5
得点圏,0.353,18,17,6,0,0,1,8,2,0,0,0,1,0.333
