打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,23,6,0.261,0,3,0,0,0,0.261
2打席目,23,2,0.087,0,7,0,0,0,0.087
3打席目,18,1,0.056,0,4,1,0,0,0.105
4打席目,5,2,0.4,0,1,1,0,1,0.429
5打席目以上,1,0,0.0,0,0,0,0,0,0.0
