チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.188,5,17,16,0,3,0,0,0,3,0,4,1,0,0,0,0,0,1,0,0.235,0.188,0.423
阪神,0.111,3,11,9,1,1,0,0,0,1,2,3,1,0,0,0,1,0,0,1,0.182,0.111,0.293
広島,0.2,3,10,10,1,2,0,1,0,4,1,3,0,0,0,0,0,0,0,1,0.2,0.4,0.6
ヤクルト,0.143,2,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.143,0.143,0.286
中日,0.133,6,15,15,1,2,0,0,0,2,1,4,0,0,0,0,0,0,0,1,0.133,0.133,0.267
