条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.276,237,228,63,9,2,3,3,46,8,1,0,0,0.304
1塁,0.286,94,91,26,9,0,0,0,16,3,0,0,0,0.309
2塁,0.194,34,31,6,0,1,0,3,7,3,0,0,0,0.265
3塁,0.182,15,11,2,0,0,0,5,3,1,0,0,3,0.2
1・2塁,0.156,47,45,7,0,0,0,0,7,2,0,0,0,0.191
1・3塁,0.385,15,13,5,0,0,0,6,2,1,0,0,1,0.4
2・3塁,0.333,7,3,1,0,0,0,3,1,2,0,0,2,0.429
満塁,0.25,11,8,2,1,0,0,7,0,0,0,0,3,0.182
得点圏,0.207,129,111,23,1,1,0,24,20,9,0,0,9,0.248
