球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,275,55.2%,151.2,38,30,68,97,49.5%,25.7%,.264,53,14,3,13,9,2
スプリット,122,24.5%,135.7,31,18,16,42,53.3%,50.0%,.172,29,5,1,14,1,0
カットボール,76,15.3%,138.1,17,8,12,26,48.7%,40.5%,.294,17,5,1,4,1,0
カーブ,21,4.2%,120.1,2,3,2,13,33.3%,40.0%,.000,2,0,0,1,0,0
ナックルカーブ,4,0.8%,121.0,0,1,2,1,75.0%,0.0%,-,0,0,0,0,0,0
