アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,16,20.3%,安打,24,64.9%
フライ,29,36.7%,四死球,13,35.1%
空三振,27,34.2%,失策出塁,0,0.0%
見三振,5,6.3%,野選,0,0.0%
犠打,2,2.5%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
