球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
楽天モバイル,.227,44,103,88,10,20,1,1,2,29,15,17,7,1,6,1,1,0,0,1,.324,.330,0.653
みずほPayPay,.350,8,22,20,0,7,2,0,0,9,2,3,0,0,2,0,0,1,0,0,.409,.450,0.859
エスコンＦ,.250,8,17,16,1,4,0,0,0,4,2,2,1,0,0,0,0,0,0,0,.294,.250,0.544
ZOZOマリン,.133,9,19,15,0,2,0,0,0,2,2,2,3,0,1,0,0,0,0,0,.316,.133,0.449
京セラD大阪,.182,10,12,11,0,2,0,0,0,2,1,4,1,0,0,0,0,0,0,0,.250,.182,0.432
ベルーナドーム,.444,5,10,9,1,4,0,1,0,6,0,0,0,0,1,0,0,0,0,0,.500,.667,1.167
Pa その他,.167,3,7,6,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,.286,.167,0.452
東京ドーム,.200,3,6,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.333,.200,0.533
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
マツダスタジアム,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
神宮,.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
